,Name,X,Y,WIDTH,HEIGHT,RedBr,GreenBr,BlueBr,SCORE
9155,113422f2-0d5f-4656-980b-a61843ae0da9.jpg,50,55,142,142,163.29,128.63,108.63,0.462887125
9156,113498b0-a9ae-4af9-bf77-eba165f3180e.jpg,52,46,120,120,171.97,130.56,109.14,0.258379502
9157,1134995c-41a0-4fcf-b28c-307a6ae37b52.jpg,75,67,136,136,130.01,102.23,91.77,0.414781544
9158,1134f199-a32b-4136-b6a4-7401c3930c22.jpg,47,77,145,145,195.88,186.39,173.32,0.539754236
9159,113578f4-7ae0-4adf-b1c8-946699e9b552.jpg,53,59,136,136,236.89,190.31,186.95,0.426356943
9160,1136cedb-7475-47e8-a36f-0ee412f47ad8.jpg,47,61,165,165,199.98,147.73,151.94,0.498979513
9161,1137ba32-88e2-43c8-b230-3cb5ceb63e1e.jpg,57,54,130,130,194.25,144.17,149.49,0.339339911
9162,1137cbee-63bd-471c-b05e-f137ee0f3937.jpg,48,75,146,146,159.97,97.96,73.89,0.5952350679999999
9163,1137d01e-bf2d-4900-a378-e9bd8dd26625.jpg,50,55,152,152,110.63,69.36,64.95,0.545476838
9164,1137eaaf-05b9-4326-a916-a863af54174b.jpg,42,73,147,147,189.03,139.39,144.6,0.514735889
9165,1138651d-31f3-476e-8b92-074aeb0a7975.jpg,45,68,154,154,183.78,133.51,116.53,0.716818072
9166,1138af15-666b-41e2-a646-8a2ad788c9f3.jpg,49,68,154,154,234.68,171.56,137.39,0.716818072
9167,11390a11-f151-40a7-a681-23b588c63dbe.jpg,61,66,143,143,188.56,134.87,138.86,0.528597105
9168,1139b81c-340b-4e54-9ce5-5e29cbd780b6.jpg,62,90,159,159,202.92,165.97,144.3,0.264393158
9169,1139de32-d47b-45fe-8c32-34f2c43ea12d.jpg,43,53,153,153,225.51,157.55,138.99,0.476980497
9170,1139e25a-9c81-4232-99c8-8c4d3f6a650c.jpg,56,72,149,149,166.74,119.25,106.76,0.542064725
9171,113a4d9b-c47f-4566-a78d-00d71055fd96.jpg,0,0,0,0,0.0,0.0,0.0,0.0
9172,113aaa91-09f5-4914-aabe-c4fbd1f74605.jpg,45,65,172,172,197.65,137.73,125.44,0.435391097
9173,113aad80-8f55-422e-971d-9c2b3b851bcb.jpg,53,63,148,148,181.62,148.02,121.42,0.6040421220000001
9174,113b8bf8-590e-49a2-ae95-c9d902b4a82a.jpg,35,65,174,174,183.03,156.22,147.93,0.408951551
9175,113bd4c3-04f4-4677-b0bd-1714996fe17c.jpg,57,62,157,157,207.3,162.4,154.77,0.495857647
9176,113c6d70-90ce-4587-a648-66b1582832e0.jpg,54,64,140,140,195.57,146.25,135.65,0.525335185
9177,113c7a24-1b17-4f7e-9f6c-b7f33b578061.jpg,50,69,139,139,116.99,74.15,83.67,0.569012676
9178,113d7448-0afb-4bcf-87d1-33a7bb8cb858.jpg,48,72,143,143,213.16,146.69,123.63,0.615186047
9179,113d96b6-8a77-43d4-ae72-36066851b9f0.jpg,45,76,143,143,173.83,129.47,108.87,0.524120997
9180,113ed26c-77d4-4b99-80a6-f3d1e477d4f1.jpg,54,40,162,162,156.9,99.78,90.86,0.34493760799999995
9181,113efeb3-65ed-4d06-b23b-f4170cdecdae.jpg,50,82,137,137,182.26,135.91,124.08,0.521575769
9182,113f7d25-fb2a-42ce-a617-1975544e9f04.jpg,57,64,125,125,179.57,130.9,125.57,0.37939889299999996
9183,113fc3c6-357b-458f-b2f9-d5ad98e3038a.jpg,36,86,158,158,177.82,132.48,127.68,0.34719541200000004
9184,114052bd-f0ba-482e-824f-07396736d7fa.jpg,0,0,0,0,0.0,0.0,0.0,0.0
9185,1140d979-e69b-4ae7-91be-5ef371cc5fea.jpg,60,56,138,138,197.91,173.93,168.4,0.43279032799999995
9186,11415271-bedb-4f8f-95fa-a26464e6bad0.jpg,52,63,149,149,214.55,178.39,174.08,0.624598008
9187,1141a0d0-76b4-4eb7-9535-97052a4fb92a.jpg,55,72,143,143,182.57,142.84,125.46,0.633141657
9188,1141bd8d-b03a-4e19-8e8b-b7f3b7834915.jpg,29,59,191,191,202.66,169.27,163.73,0.284802773
9189,11424903-92ae-4e44-a181-9a346caf8059.jpg,38,63,160,160,220.27,159.14,143.96,0.562181334
9190,11428fd1-bdb9-4734-a64e-38e22501a0c3.jpg,37,83,167,167,192.57,143.42,130.19,0.34461772799999996
9191,11429a9f-76a3-4d5f-9dc8-915cfbdd9c71.jpg,46,81,152,152,190.8,131.54,137.21,0.502921876
9192,1142b01b-5467-4acf-9671-1c6a6a554b88.jpg,51,73,158,158,208.89,167.47,139.21,0.490320132
9193,114311e3-88aa-4f84-93e2-2b99ab14cedc.jpg,50,64,139,139,169.54,144.04,147.39,0.528762498
9194,114331ff-b52c-47fe-8ebd-46a8d24dfeeb.jpg,43,66,164,164,157.66,118.24,111.82,0.517736501
9195,1143f0a0-bba2-4601-a4ec-e9f1d753b87e.jpg,43,63,167,167,231.62,191.03,180.55,0.467737898
9196,11440caf-6c71-4ff6-8a21-1fb6f6291355.jpg,40,74,166,166,214.65,156.84,164.01,0.413346475
9197,114410fb-3812-472a-9dec-cb7af61277fd.jpg,45,60,159,159,240.53,162.67,163.43,0.583533897
9198,11452b58-76bb-4973-a1c3-5954b33ce247.jpg,47,69,146,146,229.22,177.1,162.38,0.648966414
9199,11466200-8f59-48ef-b890-03674e427cd9.jpg,0,0,0,0,0.0,0.0,0.0,0.0
9200,1146a4c4-38ec-4beb-8baa-f9caad3f8995.jpg,62,64,143,143,235.39,185.16,149.07,0.479939601
9201,1146c40a-00a4-4ec9-82b8-242b0849c37c.jpg,29,49,186,186,217.47,176.97,169.75,0.305420344
9202,1146eb6d-6d43-4399-b24d-b02fbef08e0d.jpg,50,65,161,161,219.27,177.14,160.29,0.555435306
9203,11476d9e-0835-4047-a12f-bb06557f0da4.jpg,38,72,145,145,178.34,135.59,123.12,0.51411177
9204,1149209c-cd66-41b5-8653-7b053952a1c1.jpg,46,78,160,160,194.63,148.78,132.09,0.44086970200000003
9205,114940e3-f4a9-446c-97ac-fbf263c28922.jpg,0,0,0,0,0.0,0.0,0.0,0.0
9206,1149e7b0-f1d1-480c-99d0-e8f183218c56.jpg,42,65,154,154,194.33,149.33,158.09,0.625317915
9207,114a40ab-9553-4792-94ce-4e755c4ad0ff.jpg,50,69,141,141,196.87,127.29,128.98,0.598478004
9208,114aa4e1-808a-454c-bea6-9fd171258a0f.jpg,45,62,122,122,228.87,169.74,161.98,0.326528985
9209,114b6196-5c0b-4a35-9bf8-60151411e9f3.jpg,45,65,162,162,196.69,154.27,145.57,0.538428235
9210,114bdf93-855d-4927-a0df-7a5a5d129d7f.jpg,43,65,167,167,180.2,129.43,123.89,0.476152774
9211,114cd836-563a-4946-8340-b8b978c26cfa.jpg,48,70,158,158,213.91,167.97,146.97,0.567581197
9212,114d7894-559e-48fa-b24c-34bdf5c17437.jpg,57,58,133,133,226.89,168.8,162.92,0.38814252
9213,114d9e93-0e15-450a-bdc5-9226bb2ba009.jpg,35,75,165,165,204.04,144.38,131.78,0.43264268200000006
9214,114efb39-7c01-41f7-87f6-32d77c0d19d3.jpg,53,68,142,142,192.47,145.83,139.64,0.6091412270000001
9215,114fe525-40f2-4f43-9880-f0189375e6cd.jpg,52,78,142,142,177.64,124.66,103.04,0.556317423
9216,115053e3-ed1c-4a62-960f-642d9ac1b9f4.jpg,49,61,157,157,184.69,145.54,146.05,0.6736355540000001
9217,1150a134-c280-4543-9619-f089472bf8a1.jpg,43,63,168,168,181.62,145.68,134.93,0.45763014
9218,11513f33-fe81-41f1-86a9-73053de2e768.jpg,59,53,137,137,231.45,167.07,139.24,0.390933266
9219,1152fb60-d5dc-482c-b576-d35c081728b1.jpg,51,69,146,146,223.88,163.05,173.28,0.6992481509999999
9220,11532561-db6f-4aae-b146-c53f1d9ece03.jpg,70,70,130,130,171.81,132.93,122.55,0.45620489
9221,11532e88-8efe-422b-b88d-c85ea32136f1.jpg,71,68,117,117,166.73,130.95,143.25,0.35267757200000005
9222,1153730a-9de5-4b4f-bb77-1e701b232f30.jpg,57,69,142,142,150.13,120.77,110.11,0.647429118
9223,11541e96-bbd0-4301-9379-6c08c2ecdab6.jpg,54,43,161,161,244.34,173.3,148.93,0.36421619899999996
9224,1154600d-a8e6-4295-a864-cc1e35c97c09.jpg,32,57,178,178,221.28,172.3,169.43,0.36054824700000004
9225,1154a1e7-897c-40af-ae31-21f18b75cff2.jpg,67,64,125,125,151.52,111.74,108.8,0.380802524
9226,1155097b-6cec-445b-b43e-3bb3530b3d31.jpg,51,88,144,144,210.5,168.29,171.52,0.454145106
9227,115511ad-5fb3-410d-976b-5b56a33cde6c.jpg,45,63,161,161,139.26,97.15,83.22,0.545082235
9228,115539eb-4d7a-4319-a983-0be19ff79057.jpg,44,68,137,137,153.04,100.34,82.41,0.47354304
9229,1155ebf1-eeb0-4856-ba42-a551507552f4.jpg,45,64,151,151,210.76,168.26,134.94,0.6428807879999999
9230,1155f324-ce79-4067-94ac-c2e3d3f9a609.jpg,48,61,159,159,220.39,153.56,129.66,0.594363469
9231,11564849-eb95-4de6-88a8-3e6c0565dbd0.jpg,49,61,142,142,195.7,144.71,153.66,0.552695872
9232,11565ea7-911c-429d-8607-0000caccf32d.jpg,48,74,147,147,212.36,168.11,166.63,0.6132194470000001
9233,1156acc2-a643-41a2-9da3-4e58f56fb265.jpg,61,53,143,143,178.88,121.64,114.59,0.386564801
9234,115713bf-07d7-4b1e-b2ff-ad04b9b5e298.jpg,32,67,174,174,183.0,143.43,124.06,0.441435229
9235,1157172d-578d-41fd-b358-58c21fb7026f.jpg,46,82,173,173,201.54,142.73,131.55,0.31934483399999997
9236,11576ce2-94cc-4609-a9d0-2ccd300bf738.jpg,51,72,158,158,178.64,120.03,121.76,0.502342176
9237,11578e38-609a-44b4-bae1-92cbabaf9215.jpg,38,61,166,166,214.32,161.88,158.16,0.476174954
9238,1157a9df-327d-439d-9773-a1e92483c970.jpg,58,58,141,141,159.85,114.93,107.72,0.505825001
9239,1157ecd9-c7c9-43de-bcc0-83e76d6750e9.jpg,86,64,118,118,211.87,183.0,157.63,0.31305235600000003
9240,1158e4e3-0cdc-4771-a707-3695be4d1aaa.jpg,47,69,139,139,172.68,115.12,119.01,0.5337169860000001
9241,1159c418-4dd3-4f27-a358-f1f8bf3b01e1.jpg,43,52,154,154,219.4,174.2,155.7,0.483031014
9242,115ab81d-7676-4262-ad75-2cd69dd70002.jpg,60,84,140,140,213.65,179.55,175.66,0.477883369
9243,115acffc-256e-4242-99fb-ce68965450a4.jpg,61,86,130,130,230.69,182.79,173.04,0.45214384399999996
9244,115ad298-f604-4e39-8690-b8e3b30eebc8.jpg,56,86,142,142,171.59,138.51,116.28,0.471936735
9245,115b0f3d-8c2e-4efd-aa07-fe8a6ed8a072.jpg,50,81,154,154,218.07,169.73,160.35,0.47608503700000004
9246,115b91ce-9cc9-4e19-becc-2f777daed639.jpg,55,55,133,133,178.93,127.34,129.46,0.368146331
9247,115bd16c-d238-4500-8fad-041bea7781f6.jpg,46,63,129,129,146.29,114.09,106.63,0.386672574
9248,115c0ae6-38da-4522-bfb8-eddd605206dc.jpg,38,78,161,161,211.16,151.74,143.16,0.46589901100000003
9249,115c4617-58f2-4ce7-9c34-69009119b369.jpg,0,0,0,0,0.0,0.0,0.0,0.0
9250,115c9b93-8e82-45fa-8eef-65d588097b78.jpg,49,70,141,141,212.3,170.64,163.03,0.62610732
9251,115cb8b1-29b2-419e-b522-02d550dec733.jpg,78,82,142,142,187.75,149.41,149.35,0.308044078
9252,115d0b39-f7e6-4e7e-b5b0-963fdf1b271f.jpg,51,59,146,146,226.93,177.15,174.77,0.554976577
9253,115d0f22-754a-4999-b18e-33a634447033.jpg,46,66,163,163,202.41,157.11,145.37,0.5369888110000001
9254,115d351a-63a5-4e34-8998-3dc47d84e0ed.jpg,44,75,164,164,186.69,158.46,165.3,0.424445852
9255,115d8b69-5568-4ee3-ba88-f2280b00f4a6.jpg,58,69,144,144,185.72,154.53,145.87,0.586083288
9256,115e06e9-1503-4e04-83b4-6d3009cb6eca.jpg,39,62,176,176,162.01,123.31,118.64,0.382761113
9257,115e80bf-83cd-4dd8-b34a-fecec97a9c37.jpg,28,55,161,161,195.69,157.96,157.23,0.428269209
9258,115ece42-64fa-4860-afec-71cbf88ad31b.jpg,58,59,152,152,229.59,191.94,190.0,0.459975216
9259,115f2037-b5d4-4d51-aae8-8e63c6ae49fb.jpg,43,75,170,170,210.95,170.54,152.96,0.374856433
9260,115f3b78-f84f-4c9b-885e-bd6eb23538ce.jpg,84,56,136,136,211.93,178.84,179.7,0.255610689
9261,1161af9b-f8a8-4a5c-8b01-8b20976be4d4.jpg,53,65,142,142,217.5,160.6,159.77,0.572784692
9262,1162c824-da1d-4e6f-83ca-59c6d3cd48dc.jpg,40,50,147,147,205.31,162.67,165.35,0.357637483
9263,11638a08-7a27-4796-b3b2-233f01db44d8.jpg,52,83,147,147,217.79,157.41,138.04,0.542258283
9264,11639fc0-ca69-441c-adbd-5bd74fc8a44c.jpg,46,67,147,147,194.65,154.12,152.29,0.6772560459999999
9265,1163babd-77a8-446b-8c1f-1cfbcfeda7c0.jpg,51,75,138,138,175.2,130.4,128.15,0.539113147
9266,1165ca8c-ed96-48d9-b0e1-83facd397aa8.jpg,47,50,148,148,171.24,115.12,95.33,0.453524475
9267,1165e19f-df74-4d93-879c-b2a5ebf62093.jpg,60,73,135,135,191.26,153.06,152.55,0.49000808799999995
9268,116667ea-d525-412d-a54a-2a86a374be94.jpg,31,52,183,183,238.83,214.4,187.18,0.323855047
9269,1166cccb-fd84-4b22-9dff-a4b3a4b4fce9.jpg,44,73,164,164,193.33,154.29,158.65,0.443071517
9270,1167af6c-560b-4970-9a0f-5fd1af00104e.jpg,49,55,153,153,236.03,182.51,163.59,0.588979259
9271,116837fc-35f2-443c-b3a4-8fa212442038.jpg,63,63,124,124,140.29,106.5,86.1,0.36053971700000004
9272,11684347-e165-426a-9715-a6f2033e9df2.jpg,48,65,151,151,224.77,166.03,144.86,0.8106011259999999
9273,1168ef93-f0de-41f3-b1dc-9c181c361912.jpg,59,60,149,149,229.38,176.56,176.79,0.459511712
9274,1169c008-a105-4a4d-9fcf-65c16000b24e.jpg,47,75,150,150,175.25,127.39,136.87,0.580436601
9275,116a60c8-ae17-4e77-988f-d1b2044ed41b.jpg,54,77,131,131,217.61,137.59,145.74,0.44294908899999996
9276,116b0094-e9b6-4c62-b286-11cd37430ff5.jpg,72,75,124,124,226.61,187.21,173.49,0.391917891
9277,116bb334-1764-44ee-bb64-7af71875997d.jpg,53,77,150,150,235.71,187.88,183.16,0.509837011
9278,116bdc6e-702d-4557-bcd6-9db506073c76.jpg,39,62,162,162,222.89,188.92,174.12,0.537497081
9279,116c675c-65bd-491f-a427-a9e0f4e92ff9.jpg,52,64,144,144,184.39,128.85,116.73,0.59001729
9280,116c80e9-2823-4bb0-b568-1edb9d0a4353.jpg,50,56,134,134,195.76,126.03,114.2,0.400302185
9281,116c8ea9-5114-4db6-b09f-b92d9bbb1b26.jpg,63,71,136,136,134.59,94.23,98.5,0.551935684
9282,116cb5f0-276e-449b-ba35-738a6b8fd810.jpg,52,71,134,134,212.36,171.41,156.63,0.48642098799999994
9283,116cd8a2-539a-4859-895d-9b4925d1a6b0.jpg,51,62,166,166,227.46,183.26,154.02,0.469115774
9284,116d757c-542b-41c4-adf8-0f961feb09bb.jpg,58,67,137,137,227.18,159.65,137.25,0.560437694
9285,116da9fa-25e0-4460-9fbd-fd324d6cc01b.jpg,36,55,141,141,199.64,166.35,148.18,0.319446861
9286,116db180-629d-49d3-99b7-203129e75718.jpg,60,67,137,137,195.55,142.57,132.44,0.569769404
9287,116dbeb3-01f2-44bb-9627-7ccef166c531.jpg,46,69,155,155,208.81,155.11,155.94,0.630867512
9288,116dfeb6-84ec-441f-bdaa-87113546707d.jpg,42,72,154,154,111.53,69.96,59.75,0.533888362
9289,116ef900-abf8-4920-9dd9-67e255d75f7b.jpg,51,71,159,159,236.55,173.75,161.16,0.5039781
9290,117016b3-558f-43db-964f-694ffc204045.jpg,56,62,135,135,188.07,158.57,155.98,0.441704346
9291,1170605f-58db-4722-81af-0d747077abaf.jpg,36,67,169,169,230.91,172.45,177.26,0.488195781
9292,1170dcba-4682-4ad3-8ae6-358bc66c6740.jpg,40,77,163,163,219.43,173.99,161.55,0.418357695
9293,11713b67-9338-402a-8762-9688e3356faf.jpg,43,58,176,176,228.42,183.71,160.56,0.381802013
9294,1171a741-14a9-4887-b09a-3a9e16a5655e.jpg,52,84,151,151,222.96,165.45,168.24,0.447490357
9295,1171ab09-fba0-467b-a862-d84faf565727.jpg,60,77,123,123,139.27,86.69,85.65,0.36767589700000003
9296,1171c6d1-e087-46dd-bf24-d74e98615666.jpg,58,52,125,125,147.79,105.44,93.72,0.29833973199999997
9297,11726fb1-1ede-48b0-aa5a-d3fb275903b4.jpg,54,75,147,147,125.68,97.19,99.57,0.569673535
9298,11728bf0-487d-40c0-b1b2-e4b7a8c16716.jpg,58,69,123,123,215.67,165.08,145.1,0.387274511
9299,117298a1-a791-4fd5-a595-3fddd0fc865a.jpg,47,66,164,164,196.65,158.55,168.39,0.530536982
9300,11729d2d-aea1-4a41-9a81-64564a6f30f3.jpg,44,43,137,137,116.49,80.97,72.14,0.292300398
9301,1172ddf5-4ddd-4187-9469-aa1eab9ae834.jpg,40,76,165,165,209.71,143.0,156.37,0.40600985100000003
9302,11734257-080a-4c33-a60d-1755edf6f16c.jpg,51,69,141,141,146.07,116.76,118.13,0.589926383
9303,1173a0fb-e5af-4149-bfca-f6f6ccea6969.jpg,38,73,186,186,194.25,153.01,129.02,0.290341365
9304,1174873e-ccfa-4e35-ae03-1506e748bc84.jpg,0,0,0,0,0.0,0.0,0.0,0.0
9305,1174ee0e-be3e-489e-a30b-cb9ea0991068.jpg,43,63,163,163,196.49,147.35,156.13,0.514612555
9306,11752c09-3683-4fcc-ae82-eef1bda5f3d3.jpg,46,67,158,158,208.4,151.03,150.02,0.639679482
9307,117587e6-bce4-4c83-ab47-49eb4f113701.jpg,46,60,161,161,212.98,177.84,150.46,0.5479473029999999
9308,1175abc9-838a-4b67-8865-8b077559f47d.jpg,50,91,143,143,216.2,161.21,170.98,0.43257974299999996
9309,1175bc16-5790-4ed8-8167-c463b022a77b.jpg,53,73,135,135,203.35,153.48,155.26,0.49000808799999995
9310,1175e3d2-57e5-48c9-8abf-b2c1b2f10e3e.jpg,78,63,140,140,199.94,158.8,134.94,0.331208783
9311,1176030f-65cf-40f8-a354-30e7ffcd5675.jpg,59,62,139,139,235.08,175.74,176.73,0.5019315329999999
9312,11768425-b6a9-4f20-9334-e5f30420571b.jpg,38,70,166,166,187.54,144.4,134.28,0.456960773
9313,117689d1-335b-4f84-b72e-5e961258866b.jpg,58,74,139,139,203.38,163.15,160.35,0.552912345
9314,11776521-6d0e-43bf-8deb-e861f3911353.jpg,50,61,143,143,184.16,135.67,131.38,0.538192731
9315,1177a5c9-8aec-4c45-afbf-c7def1330db2.jpg,47,61,153,153,178.41,118.12,102.59,0.659106547
9316,1178e04e-724d-40bb-ac51-2305817448f7.jpg,61,88,146,146,162.78,126.07,105.52,0.35931175600000004
9317,117a4a77-4688-480b-b9eb-2317f1567039.jpg,53,73,138,138,211.52,156.94,168.02,0.528726708
9318,117a79f4-a8e1-4415-b761-6812c2a262fa.jpg,42,61,127,127,180.74,159.66,143.82,0.32198195399999996
9319,117a8432-457f-4ff5-a087-ecfdcb0552ac.jpg,55,61,138,138,205.93,154.83,144.97,0.46296985700000004
9320,117ac4c0-e8c7-4d5e-a7f6-f02d8e430e53.jpg,44,75,150,150,157.69,128.05,109.42,0.516060253
9321,117b6301-b882-4283-aa8c-a129f955664e.jpg,45,60,152,152,182.18,138.72,134.76,0.5868856
9322,117bad87-19d3-4876-ad7c-bc6ce5369590.jpg,58,69,140,140,183.64,123.9,106.8,0.583217396
9323,117bd310-ade1-43cc-9d13-41fe9e89327d.jpg,48,95,149,149,198.84,145.54,137.71,0.41466766299999996
9324,117c9f23-2666-470d-a076-f76b34095063.jpg,58,80,143,143,231.03,192.88,202.62,0.501588256
9325,117d3f44-a5e6-4b9d-b490-349e4032d66f.jpg,45,62,134,134,198.91,130.81,114.52,0.401225592
9326,117d914f-825a-43bb-ab97-115b3a175216.jpg,66,64,139,139,146.13,112.72,105.74,0.44078191
9327,117e0ed3-4fa6-4759-967b-ef68be88c424.jpg,126,151,58,58,189.23,150.42,145.01,0.132376456
9328,117e2ed2-a53a-4f2d-894c-2cf12fb9a6ef.jpg,51,57,152,152,174.74,131.39,137.16,0.543992704
9329,117e3428-9992-45b5-a212-88d6ff7ff03f.jpg,50,81,147,147,196.76,161.79,162.13,0.540658799
9330,117e493d-d627-4f85-b68d-f02fb513a193.jpg,54,75,143,143,212.98,176.98,166.61,0.616354434
9331,117e9755-17e6-46cc-b486-070e34a9ab76.jpg,0,0,0,0,0.0,0.0,0.0,0.0
9332,117f12d0-46d4-4a1b-85c2-15725b7e05d6.jpg,51,73,144,144,157.56,106.29,93.23,0.6828961809999999
9333,117f4722-f619-4d2d-b1f4-1b0bb7ca8270.jpg,53,82,145,145,204.22,149.26,156.51,0.519305793
9334,117f619e-f5bc-410d-b1d9-77b970c62656.jpg,42,67,160,160,194.38,162.22,161.39,0.606083465
9335,117f6d10-2523-4a94-97e8-029f70c889b9.jpg,55,70,151,151,193.33,139.08,143.74,0.560176761
9336,117ffb7d-aba8-45b1-bbef-ab46e294ee8c.jpg,62,70,145,145,206.87,152.97,158.54,0.5239046079999999
9337,11804763-84b4-4279-b60e-3f431f8642d8.jpg,46,58,155,155,108.91,72.37,72.82,0.592966047
9338,11808d0a-e336-4882-a76e-7348552e449e.jpg,40,76,171,171,225.77,155.86,143.1,0.35771485700000005
9339,11813dde-770f-4c88-8871-82d5c54b0c45.jpg,49,59,152,152,238.0,167.5,156.85,0.6541200739999999
9340,1181a8db-fb00-4b2f-855a-4684330d8d6a.jpg,44,58,146,146,131.57,97.36,91.68,0.45544704399999997
9341,11822dfe-92f3-432d-bf9b-1c922b78484c.jpg,63,61,132,132,189.91,133.39,119.23,0.410572079
9342,11829f7d-5549-4f53-8b71-2761545d8a97.jpg,48,65,122,122,196.28,159.46,153.03,0.387884694
9343,1182dee8-af31-4f7d-9154-0e0b389fce79.jpg,42,66,158,158,213.03,189.01,182.81,0.622703013
9344,1182f249-6b48-4983-869e-aebad02536e3.jpg,46,73,133,133,193.95,149.43,135.94,0.44329677100000003
9345,1183126e-089f-4486-a278-772598a1ed2d.jpg,67,70,138,138,188.65,135.93,136.26,0.46010273700000004
9346,1183f9d0-3ed2-4cbb-b6c3-a644106905ab.jpg,64,74,123,123,158.34,127.13,116.65,0.37057455200000006
9347,118452bc-3958-46fb-9bf0-5c26f6574e8c.jpg,49,63,155,155,162.2,119.75,117.29,0.715592318
9348,1184683c-c75d-46d6-aa7b-64e6f1cdcc91.jpg,46,51,167,167,145.58,117.84,111.76,0.49257572899999996
9349,11847feb-9068-4c15-bdd6-4cd7806b068c.jpg,49,97,129,129,168.2,123.87,117.73,0.40148848200000004
9350,1184f3f3-b9aa-4c83-acd0-2485cae5034f.jpg,47,72,160,160,170.62,122.3,116.43,0.505546743
9351,118583a2-c1fc-43f0-aec5-2d6d48fbe2f9.jpg,30,57,164,164,201.23,173.68,156.35,0.449646134
9352,118589b6-8bf5-4433-8a6c-79827cdc8f70.jpg,48,49,151,151,187.61,137.65,139.18,0.538926946
9353,1185cf0f-0378-416d-909e-31ea050c2803.jpg,67,62,119,119,205.07,147.5,137.95,0.321505024
9354,11869344-992f-4c51-956b-8c194361a5f3.jpg,54,65,147,147,160.68,114.99,113.1,0.625265278
9355,1186cd53-8d3b-43b0-bcb3-868502ef4e12.jpg,61,60,129,129,194.81,142.6,144.86,0.372312053
9356,1187e4ce-bddd-4fdb-a562-fa54c497e81c.jpg,55,51,145,145,206.03,146.15,113.33,0.447736401
9357,11882a42-a9e5-43f0-a4ba-5fa6a9c4ead4.jpg,55,64,160,160,215.15,172.07,181.24,0.481373194
9358,1188a48c-dbdf-4929-9aed-ce6845a753b7.jpg,38,73,173,173,214.22,164.35,174.36,0.365101765
9359,1188d912-a9e2-427e-a687-62ee13992376.jpg,49,65,141,141,224.19,169.5,164.1,0.601620238
9360,11897f7e-b615-430e-959e-40cdb34b9d16.jpg,17,59,151,151,171.7,112.61,105.34,0.294953821
9361,11898430-0c16-4956-bfc3-7bf0f15a3023.jpg,48,78,144,144,201.47,139.07,117.43,0.549229755
9362,118a0fc8-8fe2-43f0-aaed-43f4e5a86666.jpg,55,76,154,154,169.34,112.72,100.79,0.442608519
9363,118b779d-0f7c-41c0-b3ec-863734d43f8f.jpg,50,65,143,143,149.88,123.82,112.6,0.601077014
9364,118ba043-bf4e-4ef8-90d8-83b2acc321b2.jpg,36,70,141,141,152.77,128.21,125.59,0.41955888
9365,118bc937-5152-4b9b-8b52-ff70d5123955.jpg,42,66,160,160,160.53,124.41,112.94,0.577636907
9366,118c5271-77b3-4ab6-bc94-734ef284c1b4.jpg,68,85,146,146,129.08,127.16,124.77,0.323731442
9367,118cf082-edff-4554-8745-0827687f546b.jpg,60,86,137,137,217.21,167.04,149.39,0.462321066
9368,118de2a1-fa37-4444-8506-8d3dd9f45a0f.jpg,50,80,152,152,194.37,144.02,133.47,0.512806498
9369,118efc68-a8c8-495f-b199-9b0fa172a16e.jpg,46,63,157,157,216.59,185.99,200.26,0.6192052020000001
9370,118f43c8-c2e8-4767-824d-0dac9cbdc51d.jpg,59,83,126,126,89.09,66.12,59.19,0.39295955899999996
9371,118fe21d-49de-4fe3-833a-449d0327aed6.jpg,34,50,185,185,149.96,116.26,112.07,0.311526397
9372,11910160-7243-49c5-a03b-873c35a061a9.jpg,56,69,143,143,181.0,135.58,139.22,0.665961053
9373,11910ba0-49e2-4321-9913-6661f61585d2.jpg,48,71,130,130,225.53,179.47,143.11,0.45254554799999996
9374,11910d2d-83f5-4dff-a615-271d171e4880.jpg,74,81,127,127,171.02,144.55,121.36,0.40357004
9375,1191e7fb-134b-408d-9f15-0409face3767.jpg,59,62,134,134,216.97,151.95,167.85,0.433007115
9376,1192c836-014d-4227-b3d3-44a82dfa1834.jpg,40,86,149,149,194.85,148.69,138.79,0.366261081
9377,119387b5-74f8-4dd7-bdf8-301a63b1e0e9.jpg,73,72,133,133,188.15,152.22,138.13,0.40038799700000005
9378,119547b8-5334-45e3-a9cb-7692fb470752.jpg,50,69,150,150,189.88,145.87,154.2,0.740062351
9379,119582eb-8d44-4fb7-b4b8-01417c04a853.jpg,46,65,161,161,215.88,186.31,182.31,0.555165105
9380,1195f397-3351-4c35-9016-951b9c104f8d.jpg,45,68,155,155,220.36,180.49,167.78,0.661982065
9381,119641c8-fde4-441b-9a9d-57aefe0a08b1.jpg,41,63,161,161,238.94,194.41,194.79,0.5479473029999999
9382,11976f39-6606-4bad-9068-7f28ff9081a1.jpg,36,71,162,162,179.8,159.18,154.68,0.491921755
9383,1197c490-ba71-43c0-9732-46bb97c14ed6.jpg,50,59,144,144,174.96,111.84,106.96,0.52756789
9384,1197e235-038f-4fea-a103-45f6d1578f7c.jpg,45,76,151,151,217.03,156.27,155.34,0.525685132
9385,119835a6-b502-4106-8c31-22c908da63f8.jpg,60,58,132,132,157.61,111.72,101.79,0.38082526
9386,1198400e-94db-4bd3-8e42-cdd5cff32d36.jpg,53,83,124,124,174.65,145.61,133.53,0.38623231399999997
9387,11987a0d-ec74-42fb-b22c-0da071c2ef84.jpg,56,86,139,139,145.08,111.74,117.2,0.45541530399999997
